content,publish_time,level
姑娘麻烦把那些黑辱骂莱 莱迷的帖子 以及那些疯狗清理一下，该10天的别留情，祝贺你真的辛苦你了，这都好几个月没吧主了,7楼,1
楼主，我申请小吧～,来自Android客户端,1
你是最棒的，莱迷粉丝群发来贺电，加油哦！抗战就要胜利了,9楼,1
@安吉199310,11楼,1
看一下右边的吧务中心吧，目前有几位申请吧务的 先通过 他们会操作 赶紧删帖封人,来自iPhone客户端,1
还有楼主请安排每天都有时间的吧务，不要像原来那些吧务一样签到的时间都没有，再被投诉掉就没意思了！,来自iPhone客户端,1
我推荐@ly水冰萱  她负责且有时间 处理速度快！床单快来申请！,来自iPhone客户端,1
我能申请个小吧嘛？,来自Android客户端,1
恭喜楼主～,来自iPhone客户端,1
总算夺回来了~,18楼,1
可以尽快同意小吧主的申请么？好把那些恶心的帖子删掉,19楼,1
恭喜恭喜，顺便申请小吧主~先把乱七八糟的帖删了~,来自Android客户端,1
恢复咱们吧的发帖带前缀【】制度~,来自Android客户端,1
强烈推荐猫猫医生当大权限,来自Android客户端,1
恭喜！,23楼,1
革命终于成功了！,28楼,1
申请小吧~~~,29楼,1
申请权限，大小无所谓（我就不说这是黑衣人里的台词）,30楼,1
恭喜恭喜~,32楼,1
嘤嘤嘤,来自Android客户端,1
不认识楼主,来自Android客户端,1
好激动！撒花啊。。尽快建立吧务团队，那啥小吧那些要满员，总归有一个人有一天时间的。不怕。然后开启疯狂删帖模式。各位辛苦。,35楼,1
我也想申请个小吧,2015-6-9 17:29,2
非常支持你,2015-6-9 17:50,2
不过我的小吧主满了，让给其他人吧，哈哈,2015-6-9 17:33,2
哈哈哈哈，哈哈哈哈，你的鸡鸡呢？哈哈哈，黎狗,2015-6-9 17:46,2
黎国杰，广州鸭，哈哈,2015-6-9 17:47,2
你真被滚犊子回垃圾回收站吧,2015-6-9 17:48,2
非常支持你,2015-6-9 17:50,2
广州鸭，你的蛋蛋不是被战神捏碎了么？哈哈,2015-6-9 18:40,2
反正你这辈子都爽不了啦，啊哈哈哈哈哈,2015-6-9 19:55,2
你的鸡呢？叫张什么的鸡~张勇不是你家鸡的干爹吧,2015-6-9 19:56,2
你的菊花痒了么，我家猪还等着你来好插你的菊花呢,2015-6-9 19:56,2
明明是弄得你妈不要 不要哒,2015-6-9 18:26,2
没关系，其实不删也无所谓，个人觉得。谁没个黑点，没有就证明根本没人关心他。比如你们会去黑阿隆索吗，不是因为他没黑的，而是因为无聊嘛。这些人就是嫉妒莱科宁么。放在那里让大家看到他们的智商下限不也挺好？！,2015-6-9 18:38,2
,2015-6-9 18:51,2
先添加吧务，封删黑子，把置顶帖换一下。,2015-6-9 17:46,2
非常支持你,2015-6-9 17:49,2
彗星很负责且有时间，支持她,2015-6-9 18:34,2
吓得我赶紧来顶了,2015-6-9 20:31,2
,2015-6-9 20:32,2
支持，喵,2015-6-9 20:33,2
么么哒～,2015-6-9 21:29,2
我觉得把大吧填满最保险,2015-6-9 18:19,2
表情错了,2015-6-9 18:19,2
猫猫申请大吧吧,2015-6-9 20:24,2
如果大家同意，我就申请大吧，保证签到不会出问题，赛事新闻资讯提供及时~,2015-6-9 20:26,2
支持，喵,2015-6-9 20:35,2
夺回来了~,2015-6-9 20:40,2
么么哒,2015-6-9 20:42,2
支持猫猫当大吧,2015-6-10 7:46,2
支持猫猫当大吧主，快去申请，你还可以申请库吧的,2015-6-10 10:30,2
恭喜,2015-6-10 8:19,2
对了，貌似可以不止一个大吧的。多来几个。便于管理。,2015-6-10 10:06,2
 是啊 有了大吧 我就可以退了 哈哈哈哈 不过大吧需要自己申请 我这边直接加的只有小吧,2015-6-10 10:07,2
不是可以的么。哈哈。好吧。不过你当大吧也没关系。多来两个更好。总之就是能找到人就好了。你们吧务自己建个群什么的。,2015-6-10 10:12,2
 我是指要你们申请 我才能批 小吧是可以不用申请 就直接加的,2015-6-10 10:28,2
嗯嗯。加油！,2015-6-10 10:30,2
"Q:If you could be any character from any movie, who would you be?KR:Captain Jack Sparrow from the Pirates of the Caribbean. He seems to know how to have a good time. I might need to drink a lot of rum to get into the role! I love movies like this. 问：如果你能够扮演电影中的某个角色，你会选择谁？ KR：《加勒比海盗》里的杰克 斯派洛船长。他似乎在如何开心方面很在行。我可能需要喝很多朗姆酒才能入戏！我喜欢那样类型的电影。（谁来给P一个呀~）",1楼,1
顶猫猫～,来自Android客户端,1
实际上有酒就好,来自iPhone客户端,1
阉狗婊孙子@咸鱼超人9  给爷爷跪下吃屎啦,来自Android客户端,1
我也喜欢jack船长,来自iPhone客户端,1
本周摩纳哥,11楼,1
突然发觉忘了格式,来自Android客户端,1
我也要分,来自iPhone客户端,1
不过还是希望他以后别捡钱~,来自Android客户端,1
"Ferrari chasing a pre-Canadian GP fix for F1 traction problems法拉利想在加拿大站前修复牵引力问题By Lawrence BarrettoMonday, May 18th 2015, 14:05 GMTFerrari boss Maurizio Arrivabene says next month's Canadian Grand Prix will be a particular ""nightmare"" for the Formula 1 team if it can't get on top of its traction problems.法拉利领队阿里巴贝内说，如果车队无法搞定牵引力问题，那么下个月的加拿大站将会是个噩梦。During the Spanish Grand Prix weekend, Sebastian Vettel and Kimi Raikkonen were losing half a second to their Mercedes rivals in the tight third sector, where traction is key.西班牙站周末，seb和kimi在第三计时段相比梅奔损失了0.5秒，这个计时段牵引力是重点。""If you look at the third sector, it's traction sector,"" said Arrivabene.“如果你看第三计时段，这是一个牵引力计时段，”阿里巴贝内说。""If we are not able to solve the problem it can be worse not in Monaco - because in Monaco you have special settings - but in Canada.“如果我们无法解决这个问题，在摩纳哥问题不会太大——因为在摩纳哥你会用特殊设置——但是在加拿大站就糟糕了。”""I don't want to go to Canada with the same problem of traction otherwise it will be a nightmare.""“我不想带着同样的牵引力问题去加拿大，否则那样便是噩梦。”",1楼,1
本周摩纳哥,3楼,1
再次召唤科斯塔,来自Android客户端,1
摩纳哥站~,7楼,1
再顶一轮去睡觉~,13楼,1
牵引力,来自iPhone客户端,1
>_<¦¦¦,来自Android客户端,1
。。。。。。,来自Android客户端,1
拼图kr输惨了~最好是seb帮他拼完的~,来自Android客户端,1
……最后是……,2015-6-10 23:36,2
 啊哈哈哈 13年在上海 车队间的联谊,2015-6-10 23:41,2
,2015-6-10 23:44,2
"From crash.net – Kimi: “Obviously, we try to do our best and see what happens but it’s too early to start [talking about a victory]. Friday is Friday and the race is the race so, while it was a bit better in qualifying, we’re still only third. We’re usually a bit better off in the race, so at least we should be in a better position to go for it, but let’s see what happens. Overall, the weekend has been very good – as smooth as it can be with the conditions we’ve had here. It was a bit disappointing for the team that one car had some issue, but tomorrow is the race and usually we are a bit stronger there. We have to make a good start and go from there and see what comes out, but so far it has been pretty okay. Obviously, it’s not ideal as we want to be in front, but at least it’s better.”From ferrari.com – Kimi: “The car has been feeling good all weekend. We had no problems, apart from the one Sebastian had in qualifying, and everything ran smoothly. We have been making sure that all the small details were correct, we have learned from the past difficult races how small things can make a big change and enable you to get the result you want .We still have some work ahead, obviously we are not happy to finish third in the grid but in the race we’lll try to do better. It’s hard to say what will happen tomorrow but at least we did a better qualifying than normal and we’ll be in a better position for the race. So far it has been ok but tomorrow is the big day. I expect that we can be stronger and challenge for a competitive race . The weather has been tricky these days, so it will be a bit of uncertain tomorrow. Tonight we are going to analyse a lot of data and will try to make the right decisions”.总结：赛车运行顺畅，但我们仍只是排在第三，很难过车队另外一辆赛车出了问题。我们想在前排，现在这样不理想，虽然至少比以前好了一点儿。明天天气变幻莫测是不确定因素。要彻夜分析数据做决定。",1楼,1
sorry，lz排位赛的时候睡过头了，正赛会准时来直播的,来自Android客户端,1
赛道档案:赛道名称:吉尔-维伦纽夫赛道单圈长度:4.361公里比赛方向:顺时针比赛圈数:70比赛距离:305.270公里圈速记录:1:13.622(2004/巴里切罗/法拉利),来自Android客户端,1
比赛时间周日正赛 2015年6月08日02:00,来自Android客户端,1
加拿大吉尔-维伦纽夫赛道拥有长长的直道和局促的弯角，对动力的要求相当高，少不了的还有牵引力和刹车。所以本田和法拉利都在本站前动用了部分 token改进的配额(本田用了2个，法拉利用了3个)。本田方面表示，此前主要是围绕驾驶操控性做文章，但是接下来的三站显然都需要马力上的提升。至于法拉利，虽然使用了token配额，车队倒是还没有确认升级后的pu是不是会在加拿大即告亮相。,来自Android客户端,1
直播地址凹凸文字直播地址：http://live.autosport.com/视频直播地址：http://www.azhibo.com/f1zhibo另外，乐视会全程直播,来自Android客户端,1
排位赛结果，爷第三，队友遭遇故障,来自Android客户端,1
正赛要两点开始，做好熬夜准备啦各位,来自Android客户端,1
好不容易排位第三，胖子在发布会上又是一副没睡醒的样子。。。,来自Android客户端,1
正赛发车顺位，各位，凌晨两点见,12楼,1
攒RP,来自iPhone客户端,1
【F1加拿大站发车顺序】汉密尔顿杆位，莱科宁P3。维泰尔FP3红旗超车，罚退5位P18起步，马克思-维斯塔潘使用第五台ICE罚退10位P19，未参加排位的巴顿更换第五套MGU-H和TC罚退15位，但是因为他的位置无法执行罚退处罚，改为处罚在正赛前3圈驶过维修站。,来自Android客户端,1
暖胎圈开始,来自Android客户端,1
前十均为超软,来自Android客户端,1
后排大部分都是软胎，瓦片是超软,来自Android客户端,1
加油kimi！,来自Android客户端,1
马上发车,来自Android客户端,1
起跑，前三不变,来自Android客户端,1
瓦片上升两位,来自Android客户端,1
。霍肯伯格起跑超过球王,来自Android客户端,1
马萨，瓦片都在连续超车,来自Android客户端,1
第七圈，瓦片进站换软胎,来自Android客户端,1
6.6s。。。法拉利啊,来自Android客户端,1
佩雷兹超过里卡多,来自Android客户端,1
头哥连续被超，现在14,来自Android客户端,1
科维亚特被告知后轮刹车碟温度过高,来自Android客户端,1
爷现在距ros3s,来自Android客户端,1
糟糕的进站后瓦片追上了16位的nasr,来自Android客户端,1
胖子位置不变，瓦片16,来自Android客户端,1
霍肯伯格和球王保持1s左右差距继续斗,来自Android客户端,1
球王进站出来第13,来自Android客户端,1
爷距前车4.1s,来自Android客户端,1
瓦片又赶到头哥身后了,来自Android客户端,1
超过头哥,来自Android客户端,1
