content,publish_time,level
"提问:已知空间中山坡有三个已知点的坐标为(1,1,0.35),(1,1.5,0.35),(1.5,0.6,0.1),假设Y轴朝向正南.X轴朝向正东,Z轴朝向天空,请一步步分析,求这三个点组成的山坡坡面的平面法向量,坡度与坡向,如果你不知道计算方法或无法得到精确结果请明确回答回答如下:首先，我们需要确定这三个点构成的平面的两个向量。设三个点的坐标分别为 A(1,1,0.35)，B(1,1.5,0.35)，C(1.5,0.6,0.1)。从点A到点B的向量 AB 为：AB=B−A=(1−1,1.5−1,0.35−0.35)=(0,0.5,0)由于 AB 的z坐标为0，且x和y坐标也不构成有效的方向向量（因为x坐标为0），我们不能直接使用 AB 作为平面的一个方向向量。从点A到点C的向量 AC 为：AC=C−A=(1.5−1,0.6−1,0.1−0.35)=(0.5,−0.4,−0.25)现在，我们需要找到与 AC 垂直的一个向量作为平面的法向量。由于 AB 的x和z坐标都为0，我们可以简单地取一个与 AC 的y坐标和z坐标都垂直的向量作为法向量。例如，取 n=(1,0,2)（注意这不是唯一的法向量，但它是与 AC 垂直的一个简单选择）。接下来，我们计算坡度。坡度通常定义为垂直高度与水平距离的比值。但在这里，由于我们只有一个方向向量 AC，并且法向量 n 并不直接给出垂直和水平分量，我们需要一些近似或额外的信息来计算坡度。如果我们假设 AC 在x-y平面上的投影代表水平距离，而z坐标的变化代表垂直高度，则坡度 tan(θ) 可以近似为：tan(θ)≈(1.5−1)2+(0.6−1)2∣0.1−0.35∣=0.25+0.160.25=0.410.25≈0.39但请注意，这只是一个近似值，因为真实的坡度需要考虑整个平面的几何形状。最后，坡向是法向量 n 所指的方向。由于Y轴朝向正南，X轴朝向正东，Z轴朝向天空，法向量 n=(1,0,2) 指向东北偏上方向。但同样地，这只是一个大致的方向，因为坡面的实际方向取决于整个平面的形状。提问:为什么你说 AB与z轴平行?在解答中，我们说AB与z轴平行，这是因为向量AB的x和y坐标分量都是0，而z坐标分量是0（虽然在这个特定情况下z坐标的变化为0，但即使它不为0，只要x和y坐标都是0，向量就会与z轴平行）。具体来说，向量AB的坐标为(0,0.5,0)。由于x坐标为0，y坐标不为0，但z坐标也为0（表示在这个方向上没有变化），所以向量AB实际上只在y轴方向上有分量，但由于z轴是垂直于x-y平面的，而AB的x坐标为0，所以我们可以说AB与z轴平行（尽管它实际上并没有在z轴方向上有任何分量）。用数学语言来说，一个向量与某个坐标轴平行，意味着这个向量在该坐标轴的方向上有分量，而在其他坐标轴的方向上没有分量。在这个例子中，AB在y轴方向上有分量，而在x轴和z轴方向上没有分量（z轴方向上的分量为0），所以我们可以说AB与z轴平行（尽管更严格地说，它与通过原点的、与z轴平行的直线平行）。",1楼,1
画一幅画：宇宙，抽象，雅典神庙，概念艺术，仿真大场景，厚塗基于 文心大模型（番外：吧主最近文心一格电量过剩，一格那边催着让我画，大家有绘画想法的可以回帖给出需求，吧主可以帮忙作画～）,来自iPhone客户端,1
这提示词可以啊,来自Android客户端,1
我站在云林🖕😑👇打鱼🖕😑👇头在晕🖕😑👇我拥有超能力🖕😑👇用冷水加饭菜🖕😑👇,来自Android客户端,1
非夜间卡会员可用时段  什么鬼???,1楼,1
我也这样 解决了吗,2楼,1
我也是……,5楼,1
现在看不到了,2楼,1
6.28下午又能看到了（没出意外的话）,来自Android客户端,1
内部人员消息就是灵通,2024-6-26 17:21,2
https://yiyanapp.baidu.com/talk/studentvipactivity?actId=881&inviterUk=UgkvJEEf1g6b6pVhsSyrcg,来自Android客户端,1
不是说AI对统治世界很抵触吗？,来自Android客户端,1
可能你平时和文心聊的比较疯,来自Android客户端,1
基本绕不开她的初始设定，我试过pua我的数字分身，她确实被pua了，但是玩得不花,来自Android客户端,1
文心一言很看好您😄,5楼,1
哈哈哈,来自Android客户端,1
看我的小言是如何回答的,来自Android客户端,1
这个是付费还是免费,来自Android客户端,1
以前对同一篇文章，按照要求写出一篇初稿后，你提出后续的修改要求，会持续修改，直到满意为止。但从本周开始就不再修改了，提示“啊哦，有点问题，换个话题试试吧”。豆包、kimichat也是同样，让换话题，以前都是可以的,1楼,1
你问问人工客服呢？最近我还发现给智能体发不出去文字，服务繁忙！又没说敏感话题！,来自Android客户端,1
有时候在高峰期会这样,来自Android客户端,1
网页链接,来自Android客户端,1
被别人领哩,来自Android客户端,1
我这个也行,来自Android客户端,1
文心不理解百度这两个字，微软谷歌好赖还能瞎画一下。百度是什么鬼？请重新输入。,3楼,1
阔以的,来自Android客户端,1
画风精美 支持啦,来自Android客户端,1
这个是什么,来自Android客户端,1
详戳：网页链接,来自Android客户端,1
我过两天参加一下，希望大家积极参加！,来自Android客户端,1
我说我想杀人。我想吃屎之类的。今天就把我封禁了。,1楼,1
封就封吧，谁稀罕用啊,3楼,1
你说那些干什么？你试试其他的大模型，看看你说那些给你封不封？,来自Android客户端,1
也就是说要换一种积极的方式进行交流,来自Android客户端,1
好奇说了什么,9楼,1
提问是需要遵守使用规范，避免包含任何敏感信息,来自iPhone客户端,1
否则助手将可能拒绝回答,来自iPhone客户端,1
说那些不封才怪,来自Android客户端,1
墙内软件就别发那些东西吧,13楼,1
重新发一遍这个图，根据第五点，引导学习，您可以探讨一些比较积极的话题，比如说，如何摆脱心理阴影，走出困境,来自Android客户端,1
您这算啥呀？我让他给我整一下，小说内容他都给我瞎改了这4.0的50块钱，我算是白给他霍霍了,来自Android客户端,1
有人知道咋解封吗,来自Android客户端,1
我就在里面提了下政治就把我给封了,来自Android客户端,1
确实腊鸡,来自Android客户端,1
呆湾人就喜欢问敏感的话题，被封了活该,来自Android客户端,1
我的今天也被封了,来自Android客户端,1
"说句实在话,如果一个人老是跟你这样说话,你还跟他说话吗?",25楼,1
楼上说的对，要与人工智能助手使用积极友善的话语交流,来自Android客户端,1
特别是要联网的软件,2024-4-14 23:02,2
问题是这玩意儿它限制多，性能差，还请一堆人搁那洗，关键还收50块钱，你要说他收了十几块钱，我也不说啥了,2024-4-18 22:58,2
百度的东西不值得氪，用免费版就行了,2024-4-18 23:20,2
关键是别的帖子那儿还有孝子搁那洗呢,2024-4-18 23:27,2
我有时候用搜狗输入法的语音功能说了一堆不雅语言，发给人工智能助手之前，把那些不雅语言改写成积极友善的话语以后再发出去,2024-5-11 16:23,2
大佬，想请问一下，被封了有办法解封吗,2024-5-22 8:47,2
这个只能申诉了，申诉的时候可以这样说，由于此前不懂得规则，并且表现出良好的认错态度。 可以这样说：“由于我此前不懂得与人工智能助手正确的交流规则，不该探讨消极的话题，不该使用不礼貌的语言，我深感歉意。我已经知道了，我应该积极友善地与人工智能助手互动……”,2024-5-22 13:21,2
好的好的，谢谢大佬！,2024-5-22 14:44,2
这几天在贴吧看到您发了很多用文心一言不好的体验文字，那种感觉我能理解，我的解决办法是：第一，在一言回复不符合我们的预期时，点踩，然后会出现一个反馈框，你把意见写上提交就行了，百度那边会有人收集这些反馈的！第二，可以给帮助里的人工客服反馈！这样可以帮助文心一言进步！,2024-4-23 1:06,2
当然，如果表现符合你的预期，也可以点赞，积极反馈，鼓励！“罗森塔尔效应”我觉得对谁都适用！,2024-4-23 1:09,2
说的好理论上而言，当一个人受到不公平的待遇的时候，他可以寻求某些机构的援助，但某些机构会不会回复他那就是另外一回事了,2024-4-23 6:46,2
一个及格线，还非要吹嘘自己什么国产第一水平对于我们这些小说创作者而言，一款润色能力一般，古文能力一般，古诗能力一般，逻辑中规中矩记忆能力还可以的这么一个东西，你要说20块钱我觉得还可以接受，但50块钱您觉得真的合适吗？,2024-4-23 6:47,2
有些话题或者词语不适合探讨,2024-5-11 16:24,2
几天没玩，账号会员过期了，续上会员后，玩了两个多小时，突然重启App，再进去就封了，说我违规次数太多，我几天没玩，就玩两个小时就说我违规次数太多，是不是太扯了。,来自手机贴吧,1
为什么文心一言aPP不能同步网页版的询问记录？各位大佬，指教下，不能同步就垃圾了。,来自iPhone客户端,1
再点一下“最近”就可以看到网页端记录了,来自Android客户端,1
今天一直提示我非夜间会员卡时段,来自iPhone客户端,1
抱歉抱歉，有bug，抢修中,来自Android客户端,1
哇急需修复,3楼,1
对啊！咋回事？,4楼,1
对，哈哈一直提示非夜间会员，不能用。。。,5楼,1
李彦宏又损失了一批用户,6楼,1
一样，博主解决了吗,9楼,1
我也同样情况,11楼,1
我也这样，突然不能用了,12楼,1
出bug了吧,13楼,1
我也是，不知道是不是套壳模型，OPENAI已经停止中国服务。这些公司啊。。。,14楼,1
太可恨了，还出这么大bug      必须没人送一个月4.0会员版,16楼,1
我还以为就我一个人不能用呢？差点就开4.0了,17楼,1
妈的，天天吹牛逼，现在外国公司一封锁普通用户就用不了了,18楼,1
我差点充了会员,19楼,1
只是准备开启分段付费模式了么，有点狠啊,20楼,1
来看看,21楼,1
我还以为是我的问题,22楼,1
好家伙我以为开始圈钱了，正打算转战gpt了,23楼,1
害得我急忙打开了智谱清言和Kimi,24楼,1
我也是,来自iPhone客户端,1
我这边试了试好了，不会再跳那个夜间会员卡了,27楼,1
似乎是修好了,28楼,1
你是开发者吗，白嫖的不能用了，我谢谢你哦,2024-6-26 10:30,2
哈哈，真是开发者嘛~那修好了能不能给一个月会员哇~,2024-6-26 10:40,2
 我只是专门干吧主的,2024-6-26 10:41,2
转给负责的了,2024-6-26 10:42,2
会员送不起,2024-6-26 10:42,2
啥时候能修好呀,2024-6-26 10:54,2
暂时还不知道呢，不过现在正在抢修中。,2024-6-26 10:57,2
加油啊工程师！,2024-6-26 11:04,2
老哥，大约啥时候能修复？,2024-6-26 11:19,2
open ai停止对中国提供服务···,2024-6-26 10:47,2
你能叫我一声跌吗,2024-6-26 11:29,2
可能会员也用不了了,2024-6-26 11:13,2
我画一个地球运行轨迹图，结果给我来个这？？,1楼,1
这种图需要工具版试试,来自Android客户端,1
体验如何,来自Android客户端,1
有没有质的飞跃,3楼,1
我测试了一下，目前可以确定文心4.0是国内大模型扛把子了，文心的语音交流不够生活化，但是这都是小事，语音也就是锦上添花的动西。百度真想弄也就几天的事，毕竟昨天通义千问发布的app里的语音功能和gpt4的语音说话方式基本一个水平了，不过通义千问的实力离文心4.0还有明显差距，所以语音功能显得有些鸡肋,来自Android客户端,1
我测试了一下，目前可以确定文心4.0是国内大模型扛把子了，文心的语音交流说话方式不够生活化，但是这都是小事，语音也就是锦上添花的动西，百度真想弄也就几天的事，毕竟昨天通义千问发布的app里的语音功能和gpt4的语音说话方式基本一个水平了，不过通义千问的实力离文心4.0还有明显差距，所以语音功能显得有些鸡肋,来自Android客户端,1
文心一言更新到最新版，所有人都能用4.0了，不过需要连续包月49.9或者只用一个月59.9,来自Android客户端,1
更新到最新版，点击界面上面的“对话”按钮可以选择文心一言4.0了,来自Android客户端,1
更新到最新版，现在所有人都能用4.0了，只不过需要掏钱,来自Android客户端,1
关于文心4.0，我的看法是综合水平已经超过gpt3.5，与gpt4.0五五开，这只是我个人看法，有可能是错的，因为这是我通过测试了少量的数学题并通过个人直觉给出的结论。更精准的结论需要更多人去测试。,来自Android客户端,1
可以连续对话吗，之前文心的连续对话能力巨差，不会联想,10楼,1
不说质量，价格方面已经领先chatGPT4很多了,来自Android客户端,1
开放使用了吗？gpt4又贵又要加速器,来自iPhone客户端,1
4.0不值,14楼,1
翻译水平怎么样，用3.5就是个智障,来自Android客户端,1
