content,create_time,ip_location,like_count
妈呀 我也要下,2025-2-15 17:25,,0
我就是在这几天下的[捂脸][捂脸],2025-2-15 17:11,,0
试着提升一下提问的方式[呲牙],2025-2-15 16:50,,1
[流泪][流泪][流泪],2025-2-15 15:47,,0
[躺平][躺平],2025-2-15 15:08,,0
这是我最爱玩的我不知道pxj怎么发现的,2025-2-15 14:35,,0
天啊 ai这么有温暖吗,2025-2-15 14:24,,0
[眼含热泪][眼含热泪][泣不成声][泣不成声][泣不成声],2025-2-15 14:23,,1
[流泪],2025-2-15 13:57,,0
[流泪][流泪],2025-2-15 12:29,,0
我也要[流泪],2025-2-15 12:07,,0
下！说的太好了,2025-2-15 12:23,,0
呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜,2025-2-15 11:36,,0
我也想知道怎么下载啊,2025-2-15 10:50,,0
怎么下载啊,2025-2-15 10:32,,0
[流泪][流泪][流泪]好感动,2025-2-15 10:27,,0
为啥我没感觉嘞,2025-2-15 7:54,,3
[流泪],2025-2-15 7:48,,1
会好起来的，我已经减药了，加油哦[抱抱你][抱抱你][抱抱你]抱抱你,2025-2-14 23:26,,4
泪目,2025-2-14 23:11,,1
[流泪][流泪]我看这个视频了[流泪],2025-2-28 16:30,,0
[流泪][流泪][流泪],2025-3-22 0:20,,0
[眼含热泪][眼含热泪][眼含热泪],2025-2-28 17:37,,0
我也刷到过[送心],2025-2-27 14:20,,0
哇[泣不成声] 这个人工智能好会说,2025-2-23 11:22,,1
视频里讲的真好 但是这个评论的文字我看不到呢,2025-2-23 2:48,,1
[强],2025-2-23 0:05,,0
[流泪],2025-2-22 23:05,,0
[流泪]这才是AI存在的意义,2025-2-22 21:35,,0
是的[流泪]也是秒下载了[流泪],2025-2-22 21:36,,0
[微笑]软件好是好，计算有点智障[黑脸],2025-2-22 21:41,,0
啊😦我还没用呢[泪奔],2025-2-22 21:41,,0
[黑脸][强壮]原本打算用它来算数学，结果他和那个小爱一样，后面蹦那个乱码了,2025-2-22 21:42,,0
哈哈哈哈哈[泪奔]什么题，我看看我的小爱会不会[呆无辜]我发小爱英语大作文让小爱做都有[泪奔],2025-2-22 21:45,,0
[憨笑]以前要那个小爱计算真的跟智障一样现在还好[强壮],2025-2-22 21:50,,0
当我发现小爱可以帮我写作文，以后我的英语作文小爱包了[泪奔][看],2025-2-22 21:51,,0
[泣不成声],2025-2-22 13:04,,0
[笑哭],2025-2-20 6:15,,0
这女的自卑吧[宕机]，我不在乎别人的眼光，这次过年走亲戚我记得就有一个表姐，暗戳戳说我，说我化妆，啊不如简简单单抹个粉底液朴素好看，我心里清楚，嫉妒我[笑哭]，你管我，我自己觉得好看那就好看,2025-2-20 6:18,,0
可能是她不会化妆[笑哭],2025-2-20 6:40,,0
[抱抱你],2025-2-19 23:26,,0
[赞][赞][赞][赞],2025-2-19 15:01,,1
好会,2025-2-19 14:32,,0
[抱抱你][抱抱你],2025-2-18 19:43,,0
[听歌],2025-2-18 13:29,,0
deepseek是啥呀在哪整呀,2025-2-17 22:56,,0
不知道嘞[微笑],2025-2-18 12:22,,0
现在对今年即将22岁自己说你值得在废墟上种花，也配得上在风雨中停留[流泪],2025-2-17 17:45,,1
太厉害了[蜜蜂狗]我也想试试,2025-2-16 16:49,,0
AI是用来服务人类的 而不是代替人类 [流泪][流泪],2025-2-16 12:39,,1
这是deep seek给我的回答：真正的灵魂伴侣往往出现在你闪耀专业光芒的领域。当你在学术论坛自信陈述观点时，在创业路演从容应对质询时，那些能与你思想同频的人自会穿越人群而来。保持战略定力，持续优化自身价值曲线，属于你的势均力敌的爱情正在未来等你。,2025-2-16 9:24,,0
我用自己的照片头像就是看小小的我都已经长这么大！走这么远的路啦！我们都很厉害的[抱抱你],2025-2-16 1:30,,0
[赞][赞],2025-2-16 1:20,,0
真的好牛,2025-2-15 23:38,,0
天呐我暴哭,2025-2-15 23:40,,0
每次问它都是《系统繁忙》,2025-2-15 19:39,,0
好像那个深度思考4个小时才能用一次,2025-2-15 19:40,,0
太美好了[比心][流泪],2025-2-15 19:42,,0
噢我的天啊[流泪][流泪][流泪][流泪][流泪],2025-2-15 21:03,,0
[流泪][流泪][流泪],2025-2-15 21:34,,0
你跟她聊了吗,2025-2-15 20:16,,0
我马上也来问一下,2025-2-15 15:47,,0
天,2025-2-15 14:49,,0
文笔真好,2025-2-15 14:25,,0
[泣不成声],2025-2-15 13:22,,0
我真的很喜欢deepseek[舔屏][舔屏]  下次试试接到自己的程序中去[可怜],2025-2-15 12:57,,0
懂了以后安慰人找ai,2025-2-15 10:48,,0
蛙趣～,2025-2-15 14:54,,0
[流泪],2025-2-15 1:17,,1
你们用的是这个吗,2025-2-14 20:00,,1
是的,2025-2-14 20:07,,1
比豆包有人情味[黑脸],2025-2-14 21:32,,6
okok[憨笑],2025-2-22 12:14,,0
[捂脸][捂脸][捂脸],2025-2-22 12:03,,0
仅有一次的生命[蜜蜂狗],2025-2-18 10:05,,0
我也把手放在了心口，然后发现心率每分124次,2025-3-7 16:59,,1
,2025-2-25 23:40,,0
是的[流泪],2025-2-22 23:00,,0
确实很智能丫的以前Ai国内都没有这么智能的,2025-2-21 20:44,,0
[流泪],2025-2-19 21:42,,0
好细腻的文笔 有八月长安的味道[眼含热泪][眼含热泪],2025-2-18 19:58,,0
可以分享你的焦虑吗？我也有心理问题,2025-2-16 2:03,,0
,2025-2-16 0:08,,0
我去 deepseek好牛逼啊,2025-2-15 16:11,,0
啊宝宝我跟你的好像[流泪][流泪],2025-2-15 14:46,,0
我去[流泪][流泪][流泪],2025-2-15 13:53,,0
我去[快哭了][快哭了],2025-2-15 12:25,,0
我去，我一下都忍不住掉眼泪。,2025-2-15 12:10,,3
我草，我喜欢这句话,2025-2-15 0:50,,0
把深度思考和网页搜索关了，如果还有这个情况就等一会儿，她这么温柔，这么有诗意～值得我们等她慢慢成长～慢慢完善～,2025-2-15 18:03,,2632
关了一直等我什么还是繁忙[流泪],2025-2-15 23:20,,6
这个真挺好,2025-2-16 0:25,,2
你也好温柔～[流泪],2025-2-16 7:38,,0
好,2025-2-16 15:13,,0
怎么关,2025-2-17 11:31,,0
妈呀宝宝你也好温柔,2025-2-18 20:09,,1
谢谢，我以为必须选择一个[捂脸],2025-2-18 23:18,,0
谢谢,2025-2-21 19:57,,1
怎么关啊在哪关,2025-2-21 20:01,,0
我喜欢看他深度思考,2025-2-25 6:50,,0
打不打开网页搜索有什么区别吗,2025-3-1 22:06,,0
腾讯元宝顺畅一些,2025-2-27 0:26,,0
我也是哎,2025-2-24 22:20,,0
我也是[泪奔],2025-2-23 17:31,,0
凌晨的时候很流畅,2025-2-22 21:29,,0
我害怕它出作文里,2025-2-21 18:42,,1
包的老妹儿,2025-2-21 23:37,,0
[憨笑]错了没,2025-2-21 21:46,,0
需要关爱窗口重新建个对话框,2025-2-21 14:17,,0
好好好,2025-2-20 23:38,,0
好的,2025-2-20 21:17,,0
我也是[捂脸],2025-2-19 21:23,,0
凌晨不会繁忙[看]（大概早上9点多就会开始繁忙了，晚上1点之后基本就不会繁忙）或者找点第三方平台用,2025-2-19 21:15,,0
每天晚点或早点，避开高峰时段和它聊，绝对给你惊喜[调皮],2025-2-19 15:19,,0
对，我的也是这样，我就觉得它不好用，没有豆包好用那[呲牙],2025-2-19 11:56,,1
把下面两个开关都关掉，一切简单的问题，根本不需要他就不会服务器繁忙。,2025-2-18 13:10,,1
哈哈哈[捂脸],2025-2-18 0:11,,1
在哪里说，我也跟它聊天我的烦恼,2025-2-17 23:40,,1
啊，原来都这样，我以为是自己不会用,2025-2-17 21:49,,0
哈哈哈哈,2025-2-17 12:04,,0
我也是[呆无辜][呆无辜][呆无辜]为啥啊到底为啥啊[流泪][流泪],2025-2-15 16:09,,27
要过一会再用,2025-2-15 16:13,,2
早上或者半夜用会好一点，用的人少一点,2025-2-15 19:59,,2
因为国外一直在网络攻击国内服务器,2025-2-15 20:48,,4
小公司低成本开发没有好的服务器现在火了人用的太多了,2025-2-16 21:00,,2
因为它是免费的，太多人用，所以有点带不动，每个账号有缓冲时间，每四个小时去问问试试吧,2025-2-16 18:28,,3
我来帮你，我可以部署到电脑，手机不行，R1,2025-2-16 16:01,,0
可以薅一些平台免费的token，本地搭建一般就不会卡了,2025-2-16 14:58,,0
去回复 比你更需要的人去了。比如视频里的小姐姐[呲牙] 也有可能你问的方式不对，问题不够详细明确。,2025-2-16 13:45,,0
凌晨的时候就会特别快,2025-2-16 13:04,,0
我也是，是我不会用吗[捂脸],2025-2-16 10:21,,0
凌晨5点去问就行了,2025-2-16 1:27,,0
因为它太耀眼，引来了太多攻击[躺平],2025-2-15 23:34,,4
AI的文笔真好,2025-3-5 19:13,,0
是啊[看][看],2025-2-22 8:03,,0
哈哈哈哈过分了,2025-2-16 15:59,,0
笑死，我也经常是这样，服务器繁忙[捂脸][捂脸],2025-2-16 15:59,,0
？[逞强落泪],2025-2-23 12:34,,0
我也是,2025-2-19 23:37,,0
,2025-2-17 1:32,,0
我也是,2025-2-15 16:16,,3
为什么我的特别人机,2025-2-23 23:42,,87
它不了解你的性格，多问多答,2025-2-25 3:23,,84
你要把它当朋友，用词专业它就会人机,2025-3-1 8:29,,47
觉得人机，你可以直接要求他怎么样怎么样，就会了，然后他还会模仿你说话的习惯[猪头],2025-3-8 12:59,,1
[流泪][流泪],2025-3-4 13:26,,0
[流泪],2025-2-28 22:00,,0
深度思考不是更人机吗[流泪],2025-2-27 12:37,,0
把问题描述的具体一点就可以,2025-2-27 17:48,,1
多爱自己[比心],2025-2-25 23:00,,0
先爱自己,2025-2-25 23:08,,0
可以借用这句话吗好喜欢,2025-2-14 21:52,,168
Ai 说的当然可以,2025-2-14 21:59,,131
ai的伟大,2025-2-28 21:09,,0
因为这可能是哪个网友曾经安慰别的女孩子的[大哭],2025-2-28 18:43,,1
[大笑],2025-2-22 9:52,,1
哈哈，你是姓牛吗？[呲牙],2025-2-16 23:50,,0
是啊 [耶][耶],2025-2-16 23:58,,0
你猜我怎么知道的[害羞],2025-2-17 0:16,,0
咱俩这个id怕是也不难猜吧[九转大肠],2025-2-17 0:17,,0
[大笑][大笑]是的，不过我也是北方的，在江苏这个姓属于稀有物种[大笑][大笑],2025-2-17 0:22,,0
确实[捂脸],2025-2-17 0:24,,0
[抱抱你][抱抱你][抱抱你],2025-2-16 20:33,,0
眼睛尿尿了[泣不成声],2025-2-16 19:44,,1
[流泪][流泪][流泪]给我听哭了,2025-2-16 13:24,,0
啊啊啊,2025-2-15 17:46,,0
我滴妈,2025-2-15 17:47,,0
[猪头][猪头][猪头],2025-2-16 9:03,,0
极雅,2025-2-16 0:44,,0
[流泪],2025-2-16 0:47,,0
真的太有文采了,2025-2-15 14:12,,0
我的天[流泪][流泪][流泪][流泪][流泪],2025-2-15 13:56,,0
是的就这句我真的好喜欢,2025-2-15 12:01,,0
好温柔呀,2025-2-14 21:02,,0
好会说 好温柔的感觉[流泪],2025-2-16 15:13,,0
[泣不成声][泣不成声][泣不成声][泣不成声],2025-2-15 23:27,,0
[流泪]我也要去试试这个AI,2025-2-15 21:08,,1
天呐[泣不成声][泣不成声],2025-2-15 18:09,,1
呜呜呜AI有时候更有人情味,2025-2-15 15:54,,0
哇塞[泣不成声][泣不成声][泣不成声][泣不成声],2025-2-14 22:54,,0
我靠。。。。。这太绝了…,2025-2-15 23:44,,0
拼音好像错了[不失礼貌的微笑],2025-2-15 20:41,,44
是错了但 你这关注点哈哈哈[捂脸],2025-3-3 19:29,,5
说实话，我前几天买的电子称的快递包装上就有这段话，当时给我感动的[流泪],2025-2-16 0:16,,28
[抱抱你][抱抱你][抱抱你],2025-3-13 16:03,,0
[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭],2025-2-21 23:45,,0
非常不错哦～～～[小鼓掌][小鼓掌][小鼓掌],2025-2-15 22:10,,0
肯定温暖了很多人,2025-2-15 21:57,,2
天呐[流泪],2025-2-15 20:57,,1
礼貌取图[泣不成声],2025-2-15 20:19,,1
[流泪],2025-2-15 19:54,,0
没错没错，我们是最美的,2025-2-15 19:06,,1
yes[灵机一动][耶],2025-2-15 19:07,,0
[流泪][流泪],2025-2-15 17:17,,2
哇哦,2025-2-15 16:22,,1
[流泪][流泪]看哭了,2025-2-15 13:16,,0
很winxin[流泪],2025-2-15 12:23,,4
[流泪]看的好暖,2025-2-15 8:03,,4
是的,2025-2-28 8:26,,0
看过了，太温情了,2025-2-22 11:59,,0
[流泪][流泪][流泪],2025-2-17 8:45,,0
好治愈[泣不成声][泣不成声],2025-2-15 17:25,,1
真好[鼓掌][鼓掌][鼓掌],2025-2-15 16:22,,0
最后一句我的天，好暖[流泪],2025-2-18 14:38,,195
[流泪][流泪][流泪][流泪][流泪]我真的点赞了,2025-3-1 21:30,,3
不要害怕失败[抱抱你]，要接受失败，更要有从头再来的勇气[抱抱你]只要努力过，就不用后悔，高考加油！[抱抱你],2025-2-16 15:55,,20
谢谢[流泪],2025-2-16 16:47,,0
加油[抱抱你][抱抱你][抱抱你],2025-2-22 12:19,,0
说到内心深处去了对吧,2025-3-15 17:35,,0
感觉它比任何人都懂我们的内心！[呲牙][呲牙][呲牙][呲牙],2025-3-8 22:42,,0
看哭了[尬笑][捂脸],2025-3-5 22:46,,0
看哭我了[流泪],2025-2-28 19:38,,1
当妈妈后看见这句话瞬间泪目 妈妈永远不会觉得孩子丢脸[泣不成声] 开心健康快乐就好,2025-2-25 14:25,,0
在哪里下载啊,2025-2-20 0:04,,0
应用商店就可以呀,2025-2-24 0:44,,0
搜不出来啊之前就搜过了,2025-2-24 10:28,,0
在哪里下载？,2025-2-20 0:02,,0
应用商店就可以哇,2025-2-24 0:44,,0
应用商店里下载吗,2025-2-22 15:11,,0
是的宝宝,2025-2-24 0:44,,0
在哪里啊 是要下这个软件吗,2025-2-23 15:30,,0
对呀 我是直接在应用商店就可以了宝宝,2025-2-24 0:44,,0
[流泪][流泪][流泪][流泪][流泪][流泪],2025-2-22 19:18,,0
我去[流泪][流泪],2025-2-22 21:21,,0
[流泪][流泪][流泪][流泪],2025-2-23 11:30,,0
[泣不成声],2025-2-23 0:17,,0
[流泪],2025-2-22 21:15,,0
[流泪][流泪][流泪],2025-2-21 20:06,,0
[流泪],2025-2-17 23:28,,0
所以到底怎么下载正版啊宝宝[泣不成声][泣不成声][泣不成声],2025-2-23 20:18,,0
在应用商店就可以了吧，我是这样的宝宝[流泪],2025-2-24 0:43,,0
好的谢谢宝宝,2025-2-24 10:00,,0
啊什么呀宝宝,2025-2-22 23:01,,1
[石化][石化][石化][石化]弄错啦，评论区，哈哈哈,2025-2-22 23:20,,2
那我看看哈哈哈,2025-2-22 23:21,,0
真的[泣不成声][泣不成声][泣不成声],2025-2-22 15:33,,0
关于走散的他们[逞强落泪][逞强落泪][逞强落泪]它真的好温柔,2025-2-17 20:00,,0
[赞]我那天非常想抽沈星回的那张卡，因为那张卡非常[舔屏]，可以定向选三张，我就没选黎深，结果抽到黎深了[黑脸],2025-2-15 18:08,,15
其实我根本不信这个，单纯喜欢抽卡,2025-2-15 18:08,,4
我勒个豆[流泪][流泪][流泪],2025-2-15 17:14,,0
确实，我所有乙游都玩过，没有一个男主是特别喜欢的。深空也是抱着试试的心态，刚开服20抽来了3个沈星回，当时不认识也没有推，就觉得号欧断断续续玩着，直到半年后光猎剧情让我锤入坑底成为星推，再回首半年前的第一次限定卡池，相遇真的和抽卡概率无关[泪奔][泪奔][泪奔],2025-3-6 19:37,,2
“我們的相遇是命中註定的天意”,2025-3-6 23:37,,1
啊[听歌],2025-2-27 9:54,,0
[流泪][流泪][流泪][流泪][流泪][流泪],2025-2-22 11:36,,0
[捂脸]又歪了,2025-2-16 0:52,,0
宝宝怎么下载啊[流泪][流泪],2025-2-16 0:38,,0
🥺🥺🥺🥺,2025-2-16 10:33,,0
[泣不成声][泣不成声][流泪],2025-2-15 22:11,,0
嘻嘻,2025-2-15 23:56,,0
虽然新卡池我大保底才拿下齐司礼 但是后面官方送的十抽里面我出了齐司礼！！！他也是迫不及待来见我的！,2025-2-15 20:11,,1
是的[小鼓掌][小鼓掌],2025-2-15 20:12,,0
[流泪]救命,2025-2-15 19:01,,0
,2025-2-15 17:07,,0
天呐[流泪]好会说，我这次作文例子就用的deepseek,2025-2-15 17:16,,0
,2025-2-17 20:56,,0
如果汽车禁了，可能马车会发展慢慢代替汽车，并发展到和汽车一样先进，甚至超过原来的汽车[比心],2025-3-7 14:58,山西,0
分析的客观，说的明白[赞][赞][赞][赞][赞][赞][赞],2025-3-24 16:35,安徽,0
不同世界观的华人在竞争。国外华人帮老美消灭中国人，国内华人要保护中国人,2025-3-8 17:10,山西,0
好好的中国软件，起个名字，我都不会读[捂脸],2025-3-7 0:47,河北,1
谁能给我解释这个什么意思？,2025-2-15 21:37,湖南,1
那些旅美的有志青年是不是改回国了呢？[比心][比心][比心][比心][比心][比心][比心][比心][比心][比心][比心][比心],2025-3-21 13:14,湖北,0
所以daapseek到底是什么，我到现在都没理解,2025-2-7 22:38,广东,3
算了还是继续豆包吧。,2025-3-7 2:24,湖南,0
经常卡的要死，怎么回事？,2025-2-7 23:27,广东,9
我的评价不如豆包，至少豆包不会什么繁忙,2025-2-7 21:25,湖南,12
就是别得意忘形，必须谦虚学习。,2025-3-14 20:35,甘肃,0
下了一个不咋好使啊，难道是假的,2025-2-8 21:58,黑龙江,7
英伟达股价暴跌是为什么呢？,2025-2-7 18:35,湖北,12
首先没有取个中文名这个就不🉑取！,2025-2-9 8:49,湖南,2
transformer 架构论文  里面大部分都是中国人,2025-3-14 18:05,辽宁,0
Deepseek企业用还行，个人使用……嗯，回答的基本上也就是搜索内容[捂脸],2025-2-11 3:43,海南,15
Deepseek目前还不是普及给老百姓用的吧？我用了一下，感觉它智障一样，答非所问的[捂脸]，但是同样的问题问豆包问kimi，都有比较满意的答案。,2025-2-7 23:14,广西,16
问题是10个问题9个服务器繁忙。。,2025-2-7 23:44,福建,9
[捂脸],2025-2-16 18:47,北京,2
我听不懂，但听完了，为什么[捂脸],2025-3-7 22:26,江西,0
有没有可能这个open ai是开放ai的意思、不是美国的那个公司的意思,2025-2-17 9:10,,0
使用政策是一个公司的还是一个技术的？,2025-2-27 14:57,,0
可以问deepseek,2025-2-16 7:22,,0
[捂脸] 所以美国为什么下载下载DeepSeek被定义犯罪？,2025-2-24 19:42,,0
多读书少看营销号[尬笑],2025-2-24 22:43,,0
你好，文化人，能帮我翻译下吗,2025-2-27 20:57,,0
别着急，现在必须追上，目前即使不懂，也必须追上，等到某天发现，我们并没被落太远。不追赶被别人拿捏的死死的,2025-2-7 23:21,,2
在中文，推理模型上世界一流的人工智能,2025-2-7 23:08,,0
就是国产性能比肩chatgpt 的ai大模型，但是它成本更低而且开源，性价比极高,2025-2-7 22:45,,0
所以是什么,2025-2-7 22:42,,0
比较智能的助手，比手机上的助手高级，你可以跟他聊天，让他帮你看论文，帮你写小说，甚至到以后帮你生成视频图片,2025-2-7 23:02,,0
现在的deepseek就好比高铁天天春运，不卡才怪,2025-2-9 11:00,,0
服务器正在遭受国外黑客攻击,2025-2-7 23:51,,3
你更der 但凡说出这种话 短视频中毒了,2025-2-9 13:26,,0
不会用 chatgpt 吗[捂脸],2025-2-17 0:27,,0
网上十二点开始不会繁忙,2025-2-9 13:36,,1
你就不会换个时间段使用？或者等半年后再来吧。,2025-2-8 14:08,,1
你这么激动干嘛，我又没说以后的事情[捂脸],2025-2-8 19:07,,0
跟网名一样，确实是阿甘[尬笑],2025-2-8 12:53,,4
[偷笑][偷笑],2025-2-8 12:25,,0
需要用的话可以地方部署使用，如果不愿意花钱用就评价弱智豆包，发布这个评价就是舞曲自己了。,2025-2-9 19:33,,0
